Registration Date,Matching Fields,收货人,收货人所在国家,Consignee Full Address,Consignee Profile,Consignee Trade Roles,发货人,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,发货人贸易角色,Origin Country,HS Code (Original Format),hs_2,HTS 海关编码,Goods Shipped,Item Quantity,Item Quantity Unit,重量 (公斤),价值 (美金)
2020-01-16,HS Code (2-digit),Nlk Indonesia,Indonesia,"Kawasan Bala Jaya Mas Rt.01/02, Talagasari, Kec. Balaraja, Tangerang, Banten 15610, Indonesia",https://panjiva.com/Nlk-Indonesia/86435273,,American Leakless Co.,"136 Roy Long Rd W, Athens, AL 35611, USA",,,,https://panjiva.com/American-Leakless-Co/86648531,Manufacturer,United States,7212.6,72.0,72126011,RUBBER COATED MATERIAL LSR-52 0.4T X 233W BAIK/BARU,17753.0,KGM,17753.0,73353.4
2020-01-16,Goods Shipped,Genecraft Labs,Indonesia,"Blok F2-9, Business Park Kb. Jeruk, Jl. Meruya Ilir Raya No.88, RT.1/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",https://panjiva.com/Genecraft-Labs/86445296,,Usp,"7135 English Muffin Way, Frederick, MD 21704, USA",,,,https://panjiva.com/Usp/62830916,,United States,3822.0,38.0,38220090,L-THREONINE (200 MG)/72-19-5 N,1.0,EA,0.0515,235.16
2020-01-16,Goods Shipped,Genecraft Labs,Indonesia,"Blok F2-9, Business Park Kb. Jeruk, Jl. Meruya Ilir Raya No.88, RT.1/RW.5, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia",https://panjiva.com/Genecraft-Labs/86445296,,Usp,"7135 English Muffin Way, Frederick, MD 21704, USA",,,,https://panjiva.com/Usp/62830916,,United States,3822.0,38.0,38220090,SALICYLIC ACID (125 MG)/69-72-7 N,2.0,EA,0.0792,361.78
2020-01-16,HS Code (2-digit),Growth Sumatra Industry,Indonesia,"Jl. Kol. Yos Sudarso No.10, Tj. Mulia Hilir, Kec. Medan Deli, Kota Medan, Sumatera Utara 20241, Indonesia",https://panjiva.com/Growth-Sumatra-Industry/86445373,Manufacturer,Soline Metal,"1714 Timberwood, Irvine, CA 92620, USA",,,,https://panjiva.com/Soline-Metal/86785988,,United States,7204.49,72.0,72044900,BUSHELING STEEL SCRAP,20.475,TNE,20475.0,5323.5
2020-01-15,HS Code (2-digit),Wira Insani,Indonesia,"Jl. Raya Narogong No.Km, RT.004/RW.9, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117, Indonesia",https://panjiva.com/Wira-Insani/86467974,,Weatherford Us Lp,"7587 TX-75, Huntsville, TX 77340, USA",,,,https://panjiva.com/Weatherford-US-Lp/86805872,,United States,7223.0,72.0,72230090,"WIRE, ROUND 0.125 DIA 302 STNL S SW202",4.0,INH,0.6,42.1
2020-01-15,Goods Shipped,Dwi Maju,Indonesia,"Jl. Roa Malaka Utara No.14, RT.7/RW.3, Roa Malaka, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11230, Indonesia",https://panjiva.com/Dwi-Maju/86446441,,3 M Gcs,"McKnight Rd N, St Paul, MN 55119, USA",,,,https://panjiva.com/3-M-Gcs/86658517,,United States,3919.1,39.0,39191020,"SELF ADHESIVE TAPE( OFFICE & LABORATORY SUPPLIES ) 810, 1/2 X 72 (36)",50.0,BX,278.056,5400.0
2020-01-15,HS Code (2-digit),Wira Insani,Indonesia,"Jl. Raya Narogong No.Km, RT.004/RW.9, Bojong Menteng, Kec. Rawalumbu, Kota Bks, Jawa Barat 17117, Indonesia",https://panjiva.com/Wira-Insani/86467974,,Weatherford Us Lp,"7587 TX-75, Huntsville, TX 77340, USA",,,,https://panjiva.com/Weatherford-US-Lp/86805872,,United States,7223.0,72.0,72230090,"WIRE, ROUND 0.125 DIA 302 STNL S SW202",320.0,INH,0.6,37.08
2020-01-14,HS Code (2-digit),Daekyung Indah Heavy Industry,Indonesia,"Jl. Raya Pasar Minggu No.Kav.16, RT.7/RW.9, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia",https://panjiva.com/Daekyung-Indah-Heavy-Industry/86446220,Manufacturer,Wm Industries Inc.,"12 Farview Terrace, Paramus, NJ 07652, USA",,+1 201 291 5655,,https://panjiva.com/Wm-Industries-Inc/18768499,Manufacturer,United States,7219.22,72.0,72192200,PLATE SA240 S31254  3T X 1524 X 2230MM,1.0,ST,79.1048,1382.0
2020-01-14,HS Code (2-digit),Daekyung Indah Heavy Industry,Indonesia,"Jl. Raya Pasar Minggu No.Kav.16, RT.7/RW.9, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia",https://panjiva.com/Daekyung-Indah-Heavy-Industry/86446220,Manufacturer,Wm Industries Inc.,"12 Farview Terrace, Paramus, NJ 07652, USA",,+1 201 291 5655,,https://panjiva.com/Wm-Industries-Inc/18768499,Manufacturer,United States,7219.22,72.0,72192200,PLATE SA240 S31254  10T X1730 X 3350MM,1.0,ST,496.8952,8681.0
2020-01-14,Goods Shipped,Firmenich Indonesia,Indonesia,"Jl. Alternatif Cibubur, Cileungsi, Kec. Cileungsi, Bogor, Jawa Barat, Indonesia",https://panjiva.com/Firmenich-Indonesia/86446858,,Firmenich,"3919 Kidron Rd, Lakeland, FL 33811, USA",,,,https://panjiva.com/Firmenich/86805543,,United States,3301.9,33.0,33019090,986243 - ORANGE TERP BM CITRANOVA FAB (BAHAN BAKU PEMBUATAN AROMATIK) CAS NO 68647-72-3,13629.0,KGM,13629.0,94252.9
2020-01-14,HS Code (2-digit),Indonesia Voda Steel,Indonesia,"Jl. Raya Bekasi Km.21 RT.03 RW. 03, Spbu Coco 31-13902, RT.3/RW.3, Rawa Terate, Jakarta, East Jakarta City, Indonesia 13920, Indonesia",https://panjiva.com/Indonesia-Voda-Steel/86445667,Manufacturer,Cna Metals Ltd.,"Corporate Drive, Yonkers, NY 10701, USA",service@cnagroup.com,+1 281 240 2525,,https://panjiva.com/Cna-Metals-Ltd/1408019,Wholesale,United States,7204.49,72.0,72044900,PLATE AND STRUCTURAL STEEL SCRAP,239.17,TNE,239170.0,62184.2
2020-01-13,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE NO CC T .079THK 10K  ROHS,10000.0,PCE,2.58,1750.75
2020-01-13,Goods Shipped,Elanco Animal Health Indonesia,Indonesia,"Alamanda Tower 25th floor, Jl. TB Simatupang No.Kav. 23-24, RT.1/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",https://panjiva.com/Elanco-Animal-Health-Indonesia/86443366,,Elanco Animal Health,MATTENSTRASSE 24A CH 4058 BASEL,,,,https://panjiva.com/Elanco-Animal-Health/86664619,,United States,2309.9,23.0,23099020,MAXIBAN PREMIX 80G/KG 25KG X1BAGP EN (MAXIBAN 72 PREMIX - 25 KG/BAG) BAIK & BARU,399.0,EA,9975.0,81795.0
2020-01-13,HS Code (2-digit),Fluid Sciences Batam,,LOT 512 JL DELIMA BIPBATAMED,https://panjiva.com/Fluid-Sciences-Batam/86447980,Manufacturer,Elgiloy Speciality Metals,"1565 Fleetwood Dr, Elgin, IL 60123, USA",,,,https://panjiva.com/Elgiloy-Speciality-Metals/86805941,Manufacturer,United States,7222.3,72.0,72223090,FINISHED STEEL                                                                                 -              -              -,2.0,PCE,373.76,25180.18
2020-01-13,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE NOCC.072SQ.047HT 10K ROHS,100000.0,PCE,4.38,2972.97
2020-01-13,HS Code (2-digit),Dirgantara Indonesia Industri Pesawat Terbang Nusanta,Indonesia,"Jl. Pajajaran No.154, Husen Sastranegara, Kec. Cicendo, Kota Bandung, Jawa Barat 40174, Indonesia",https://panjiva.com/Dirgantara-Indonesia-Industri-Pesawat-Terbang-Nusanta/86447960,,Falcon Aerospace,"3350 Enterprise Ave #180, Weston, FL 33331, USA",,,,https://panjiva.com/Falcon-Aerospace/86665307,,United States,7222.3,72.0,72223090,"STAINLESS WIRE (SWI 302 COND-B 0.063"" X COIL)",73000.0,MTR,4.91,420.73
2020-01-13,Goods Shipped,Elanco Animal Health Indonesia,Indonesia,"Alamanda Tower 25th floor, Jl. TB Simatupang No.Kav. 23-24, RT.1/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",https://panjiva.com/Elanco-Animal-Health-Indonesia/86443366,,Elanco Animal Health,MATTENSTRASSE 24A CH 4058 BASEL,,,,https://panjiva.com/Elanco-Animal-Health/86664619,,United States,2309.9,23.0,23099020,MAXIBAN PREMIX 80G/KG 25KG X1BAGP EN (MAXIBAN 72 PREMIX - 25 KG/BAG) BAIK & BARU,400.0,EA,10000.0,82000.0
2020-01-13,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE BL B .37K            ROHS,33300.0,PCE,1.7,1155.0
2020-01-13,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE BL R.138X.07X.08.37K ROHS,20000.0,PCE,1.46,993.19
2020-01-13,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE NO CC R .138X.07X.08 10K,30000.0,PCE,2.29,1552.55
2020-01-13,HS Code (2-digit),Rf Hightek Indonesia,Indonesia,"Jl. Pangeran Hidayatullah No.17, Sawah Gede, Kec. Cianjur, Kabupaten Cianjur, Jawa Barat 43212, Indonesia",https://panjiva.com/Rf-Hightek-Indonesia/86461966,,Minicircuits Lab,"13 Neptune Ave, Brooklyn, NY 11235, USA",,,,https://panjiva.com/Minicircuits-Lab/86784815,,United States,7217.2,72.0,72172091,CORE RED B .081X.031 7.5K ROHS,350000.0,PCE,20.99,14259.24
2020-01-13,Goods Shipped,Elanco Animal Health Indonesia,Indonesia,"Alamanda Tower 25th floor, Jl. TB Simatupang No.Kav. 23-24, RT.1/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",https://panjiva.com/Elanco-Animal-Health-Indonesia/86443366,,Elanco Animal Health,MATTENSTRASSE 24A CH 4058 BASEL,,,,https://panjiva.com/Elanco-Animal-Health/86664619,,United States,2309.9,23.0,23099020,MAXIBAN PREMIX 80G/KG 25KG X1BAGP EN (MAXIBAN 72 PREMIX - 25 KG/BAG) BAIK & BARU,331.0,EA,8275.0,67855.0
2020-01-13,Goods Shipped,Elanco Animal Health Indonesia,Indonesia,"Alamanda Tower 25th floor, Jl. TB Simatupang No.Kav. 23-24, RT.1/RW.1, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia",https://panjiva.com/Elanco-Animal-Health-Indonesia/86443366,,Elanco Animal Health,MATTENSTRASSE 24A CH 4058 BASEL,,,,https://panjiva.com/Elanco-Animal-Health/86664619,,United States,2309.9,23.0,23099020,MAXIBAN PREMIX 80G/KG 25KG X1BAGP EN (MAXIBAN 72 PREMIX - 25 KG/BAG) BAIK & BARU,319.0,EA,7975.0,65395.0
2020-01-13,HS Code (2-digit),Rekondisi Teknologi Indonesia,Indonesia,"Jalan Raya Setu, Bantar Gebang, Padurenan, Mustikajaya, Cimuning, RT.003/RW.020, Cimuning, Kec. Mustika Jaya, Kota Bks, Jawa Barat 17155, Indonesia",https://panjiva.com/Rekondisi-Teknologi-Indonesia/86459707,,Aeromac Thermal Pte,629 ALJUNIED ROAD 0607 CITITECH INDUSTRIAL BUILDED,,,,https://panjiva.com/Aeromac-Thermal-Pte/86646459,Manufacturer,United States,7223.0,72.0,72230090,"TAFA 60T ARC SPRAY WIRE, DIA. 1/16"" (128 X 25 LBS) BAIK/BARU",3200.0,NMP,565.7402,8815.92
2020-01-11,HS Code (2-digit),Excelitas Technologies Batam,Indonesia,"Jl. Beringin No.207, Muka Kuning, Kec. Sei Beduk, Kota Batam, Kepulauan Riau 29433, Indonesia",https://panjiva.com/Excelitas-Technologies-Batam/86445653,Manufacturer,Lucasmilhaupt,"5656 S Pennsylvania Ave, Cudahy, WI 53110, USA",,,,https://panjiva.com/Lucasmilhaupt/86671665,Manufacturer,United States,7222.3,72.0,72223090,230114- GRADE A NICKEL 200 EASHER .150 ID X .300 OD  X .002,5.0,PCE,0.0,1650.0
2020-01-10,HS Code (2-digit),Jatim Taman Steel Mfg.,Indonesia,"Jl. Raya Taman No.1, Taman, Kec. Taman, Kabupaten Sidoarjo, Jawa Timur 61257, Indonesia",https://panjiva.com/Jatim-Taman-Steel-Mfg/86437630,Manufacturer,Mitsui Asia Pacific Pte,12 MARINA VIEW 3101 ASIA SQUARE TOWER 2 SINGAPOR,,,,https://panjiva.com/Mitsui-Asia-Pacific-Pte/86786315,Logistics,United States,7204.49,72.0,72044900,SHREDDED STEEL SCRAP ISRI 211,163.857,TNE,163857.0,44241.39
2020-01-10,HS Code (2-digit),Shun Fa Langgeng Jaya Steel,Indonesia,"Jl. Raya Jakarta-Serang KM. 68 Cikande, Nambo Ilir, Kec. Kibin, Serang, Banten 42186, Indonesia",https://panjiva.com/Shun-Fa-Langgeng-Jaya-Steel/86470664,,Host Crown Ltd.,"15/F, RADIO CITY, 505 HENNESSY ROAD
CAUSEWAY BAY
HONG KONG, HONG KONG",,,,https://panjiva.com/Host-Crown-Ltd/63206542,,United States,7204.49,72.0,72044900,STEEL PIPE SCRAP KOND:BAIK&BEKAS,232.094,TNE,232094.0,76591.02
2020-01-10,Goods Shipped,Berkat Niaga Dunia,Indonesia,"Jl. Cideng Barat No.47D, RT.9/RW.4, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150, Indonesia",https://panjiva.com/Berkat-Niaga-Dunia/86450990,,Global Sales Co.,"5416 Watercress Place, Columbia, MD 21045, USA",,+1 410 740 3350,,https://panjiva.com/Global-Sales-Co/31705279,,United States,9020.0,90.0,90200000,"3M 7093B, P100 PARTICULATE FILTER (BULK) PACKAGE 144 EACH/CASE, 72 PK  OF 2 PER CASE BAIK",200.0,CS,1829.2861,68543.28
2020-01-10,Goods Shipped,Schlumberger Geophysics Nusantara,Indonesia,"3, Jl. Gatot Subroto No.42, RT.3/RW.2, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710, Indonesia",https://panjiva.com/Schlumberger-Geophysics-Nusantara/86460009,Manufacturer,Schlumberger Overseas S A,555 PHAHOLYOTHIN ROAD CHATUCHACK BANGKOK 10900 THA,,,,https://panjiva.com/Schlumberger-Overseas-S-A/86781968,Manufacturer,United States,8544.6,85.0,85446039,"CABLE: REDALEAD 4, 5KV (4/1 ELC .020 SS5F) 6,570FT C/W REEL, 72 HEAVY DUTY REVISION : AD PN L99",1.0,RO,6947.8403,34345.92
2020-01-09,HS Code (2-digit),Jakarta Cakratunggal Steel Mills,Indonesia,"1, Jl. Raya Bekasi No.8, RT.1/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13920, Indonesia",https://panjiva.com/Jakarta-Cakratunggal-Steel-Mills/86440298,Manufacturer,Sealink International Stamcorp,180 CECIL STREET 0902 BANGKOK BANK BUILDING SIN,,,,https://panjiva.com/Sealink-International-Stamcorp/86777775,,United States,7204.49,72.0,72044900,STEEL SCRAP  PNS (IJIN IPL NO:04.PI-05.19.0005 TGL 09/01/2019),235.868,TNE,235868.0,75006.02
2020-01-09,HS Code (2-digit),Jakarta Cakratunggal Steel Mills,Indonesia,"1, Jl. Raya Bekasi No.8, RT.1/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13920, Indonesia",https://panjiva.com/Jakarta-Cakratunggal-Steel-Mills/86440298,Manufacturer,Eagle Trans Shipping Logistics Llc,AS NVOCC FOR STAMCORP INTERNATIONAL PTE 180 C,,,,https://panjiva.com/Eagle-Trans-Shipping-Logistics-Llc/86663711,Logistics,United States,7204.49,72.0,72044900,STEEL SCRAP PNS (IJIN IPL NO:04.PI-05.19.0005 TGL 09/01/2019),271.041,TNE,271041.0,86191.04
2020-01-09,HS Code (2-digit),Waringin Jaya Steel Indonesia,Indonesia,"JL. Raya Bekasi - Karawang, Km. 30, Kedungwaringin, Waringinjaya, Kec. Kedungwaringin, Bekasi, Jawa Barat 17450, Indonesia",https://panjiva.com/Waringin-Jaya-Steel-Indonesia/86470683,,Hanwa Singapore Pte,ONE RAFLLES PLACE 1161 TOWER 2 SINGAPORE 048616,,,,https://panjiva.com/Hanwa-Singapore-Pte/86642523,Wholesale,United States,7204.49,72.0,72044900,PNS STEEL SCRAP FOR MELTING SCRAP LIMBAH,404.151,TNE,404151.0,129328.32
2020-01-09,HS Code (2-digit),Jakarta Cakratunggal Steel Mills,Indonesia,"1, Jl. Raya Bekasi No.8, RT.1/RW.5, Rw. Terate, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13920, Indonesia",https://panjiva.com/Jakarta-Cakratunggal-Steel-Mills/86440298,Manufacturer,Eagle Trans Shipping Logistics Llc,AS NVOCC FOR STAMCORP INTERNATIONAL PTE 180 C,,,,https://panjiva.com/Eagle-Trans-Shipping-Logistics-Llc/86663711,Logistics,United States,7204.49,72.0,72044900,STEEL SCRAP PNS (IJIN IPL NO:04.PI-05.19.0005 TGL 09/01/2019),83.099,TNE,83099.0,26425.48
2020-01-09,Goods Shipped,Brenntag,Indonesia,"Jl. Letjen M.T. Haryono No.17, RT.11/RW.5, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia",https://panjiva.com/Brenntag/86450849,Wholesale,Cabot Asia Sdn Bhd,"BATU 2, JALAN PANTAI, P.O.BOX 30 71 007 PORT DICKSON, NEGERI SEMBILAN",,,,https://panjiva.com/Cabot-Asia-Sdn-Bhd/43951315,Manufacturer,United States,2803.0,28.0,28030090,VULCAN XC 72 15KG/BAG 450KG,1800.0,KGM,1800.0,10567.8
2020-01-09,Goods Shipped,Brenntag,Indonesia,"Jl. Letjen M.T. Haryono No.17, RT.11/RW.5, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia",https://panjiva.com/Brenntag/86450849,Wholesale,Cabot Asia Sdn Bhd,"BATU 2, JALAN PANTAI, P.O.BOX 30 71 007 PORT DICKSON, NEGERI SEMBILAN",,,,https://panjiva.com/Cabot-Asia-Sdn-Bhd/43951315,Manufacturer,United States,2803.0,28.0,28030090,VULCAN XC 72 15KG/BAG 450KG,900.0,KGM,900.0,5283.9
2020-01-09,HS Code (2-digit),Freeport Indonesia,Indonesia,"KAV X7 NO 6, Setiabudi No.5, RT.10/RW.1, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920, Indonesia",https://panjiva.com/Freeport-Indonesia/86444358,,Reily Electrical Supply,"Metairie, LA, USA",,,,https://panjiva.com/Reily-Electrical-Supply/88130760,Wholesale,United States,7222.4,72.0,72224090,"CHANNEL, COOPER B-LINE B22, 316SS STRUT 5200444654-10",129.0,EA,621.6113,11180.97
2020-01-08,HS Code (2-digit),Jabil Circuit Indonesia,Indonesia,"Jl. Soekarno-Hatta No.35, Kec. Panyileukan, Kota Bandung, Jawa Barat 40615, Indonesia",https://panjiva.com/Jabil-Circuit-Indonesia/86437686,Manufacturer,Murphy Nolan,3060 WILLIAM STREET CHEEKTOWAGA NY 14427 1920,,,,https://panjiva.com/Murphy-Nolan/86785907,,United States,7222.2,72.0,72222090,1.8300M (16K) 38.1000 MM X 4' STLS.STEEL ROUND BAR 15-5 PH 15-5 H1025 X 4'LGS BAIK/BARU,2.4372,MTR,45.2735,656.79
2020-01-08,HS Code (2-digit),Fluid Sciences Batam,,LOT 512 JL DELIMA BIPBATAMED,https://panjiva.com/Fluid-Sciences-Batam/86447980,Manufacturer,Ati Pro,"8570 Mercury Ln, Pico Rivera, CA 90660, USA",,,,https://panjiva.com/Ati-Pro/86645658,,United States,7222.3,72.0,72223090,C R STRIP COILS ANNEALED 1BA FIN TENSION LEVEL #3 EDGE                                         -              -              -,12.0,NIU,514.0,24921.72
2020-01-08,HS Code (2-digit),Jabil Circuit Indonesia,Indonesia,"Jl. Soekarno-Hatta No.35, Kec. Panyileukan, Kota Bandung, Jawa Barat 40615, Indonesia",https://panjiva.com/Jabil-Circuit-Indonesia/86437686,Manufacturer,Murphy Nolan,3060 WILLIAM STREET CHEEKTOWAGA NY 14427 1920,,,,https://panjiva.com/Murphy-Nolan/86785907,,United States,7222.2,72.0,72222090,12.7400M (13K) 12.7000 MM X 3.6557 M R/L STLS.STEEL ROUND BAR 17-4 PHPER AMS 5643 HR HT H1 150 BAIK/BARU,12.7189,MTR,8.4889,123.15
2020-01-08,HS Code (2-digit),Jabil Circuit Indonesia,Indonesia,"Jl. Soekarno-Hatta No.35, Kec. Panyileukan, Kota Bandung, Jawa Barat 40615, Indonesia",https://panjiva.com/Jabil-Circuit-Indonesia/86437686,Manufacturer,Murphy Nolan,3060 WILLIAM STREET CHEEKTOWAGA NY 14427 1920,,,,https://panjiva.com/Murphy-Nolan/86785907,,United States,7222.2,72.0,72222090,2.0000M (2K) 12.7000 MM X 2.0000M STLS.STEEL ROUND BAR 15-5 VAR AMS 5659 CONDITION H1025 BAIK/BARU,1.8279,MTR,3.0206,43.82
2020-01-08,HS Code (2-digit),Jabil Circuit Indonesia,Indonesia,"Jl. Soekarno-Hatta No.35, Kec. Panyileukan, Kota Bandung, Jawa Barat 40615, Indonesia",https://panjiva.com/Jabil-Circuit-Indonesia/86437686,Manufacturer,Murphy Nolan,3060 WILLIAM STREET CHEEKTOWAGA NY 14427 1920,,,,https://panjiva.com/Murphy-Nolan/86785907,,United States,7222.2,72.0,72222090,20PC(S) (89K) 2.0320 MM X 304.8000 MM X 0.9139M+0.0600-0.0000 STLS.STEEL SHEETS 347 COLD FINISH BAIK/BARU,20.0,PCE,129.1556,1873.68
2020-01-08,HS Code (2-digit),Jabil Circuit Indonesia,Indonesia,"Jl. Soekarno-Hatta No.35, Kec. Panyileukan, Kota Bandung, Jawa Barat 40615, Indonesia",https://panjiva.com/Jabil-Circuit-Indonesia/86437686,Manufacturer,Murphy Nolan,3060 WILLIAM STREET CHEEKTOWAGA NY 14427 1920,,,,https://panjiva.com/Murphy-Nolan/86785907,,United States,7222.2,72.0,72222090,2.0000M (2K) 12.7000 MM X 2.0000M STLS.STEEL ROUND BAR 15-5 VAR AMS 5659 CONDITION H1025 BAIK/BARU,1.8005,MTR,2.9744,43.15
2020-01-08,HS Code (2-digit),Jabil Circuit Indonesia,Indonesia,"Jl. Soekarno-Hatta No.35, Kec. Panyileukan, Kota Bandung, Jawa Barat 40615, Indonesia",https://panjiva.com/Jabil-Circuit-Indonesia/86437686,Manufacturer,Murphy Nolan,3060 WILLIAM STREET CHEEKTOWAGA NY 14427 1920,,,,https://panjiva.com/Murphy-Nolan/86785907,,United States,7222.2,72.0,72222090,24.0000M (24K) 12.7000 MM X 3.0464 M R/L STLS.STEEL ROUND BAR 15-5 VAR AMS 5659 CONDITION H1025 BAIK/BARU,13.9588,MTR,23.0645,334.6
2020-01-08,Goods Shipped,Kansai Paint Indonesia,Indonesia,"Jalan Kawasan Industri Mm 2100, Cibuntu, Cikarang Barat, Gandamekar, Kec. Cikarang Bar., Bekasi, Jawa Barat 17530, Indonesia",https://panjiva.com/Kansai-Paint-Indonesia/86435318,,Mitsubishi Corporation,31 MARUNOUCHI 2CHOME CHIYODAKU TOKYO1008086ED,,,,https://panjiva.com/Mitsubishi-Corporation/86785863,Manufacturer,United States,2803.0,28.0,28030020,VULCAN XC-72 (BAHAN BAKU UNTUK PEMBUATAN CAT KENDARAAN BERMOTOR) BAIK,150.0,KGM,154.035,864.77
2020-01-07,HS Code (2-digit),Dhp Indonesia,Indonesia,"Jl. Samsung Raya No.2, Mekarmukti, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia",https://panjiva.com/Dhp-Indonesia/86453822,,Dhp,3MA 325 SHIHWA INDUSTRIAL ZONE 13807 CHUNGWANG,,,,https://panjiva.com/Dhp/86641702,Manufacturer,United States,7217.3,72.0,72173035,"MATERIALS FOR GUITAR STRINGS PRODUCTION:8% NICKEL PLATED STEEL WRAP WIRE 0.0125""",24.58,KGM,21.8619,130.27
2020-01-07,HS Code (2-digit),Dhp Indonesia,Indonesia,"Jl. Samsung Raya No.2, Mekarmukti, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia",https://panjiva.com/Dhp-Indonesia/86453822,,Dhp,3MA 325 SHIHWA INDUSTRIAL ZONE 13807 CHUNGWANG,,,,https://panjiva.com/Dhp/86641702,Manufacturer,United States,7217.3,72.0,72173035,MATERIAL FOR GUITAR STRINGS PRODUCTION: 8% NICKEL PLATED STEEL WRAP WIRE 0.0145,38.33,KGM,34.0926,203.15
2020-01-07,HS Code (2-digit),Dhp Indonesia,Indonesia,"Jl. Samsung Raya No.2, Mekarmukti, Kec. Cikarang Utara, Bekasi, Jawa Barat 17530, Indonesia",https://panjiva.com/Dhp-Indonesia/86453822,,Dhp,3MA 325 SHIHWA INDUSTRIAL ZONE 13807 CHUNGWANG,,,,https://panjiva.com/Dhp/86641702,Manufacturer,United States,7217.3,72.0,72173035,"MATERIALS FOR GUITAR STRINGS PRODUCTION: 8% NICKEL PLATED STEEL WRAP WIRE 0.0105""",31.39,KGM,28.9741,172.65
